"","sample_year","cruise_id","event_code","station_id","master_station_name","gear","gear_performance","tow_type","nbs_strata","oceanographic_domain","large_marine_ecosystem","region","eq_time","eq_latitude","eq_longitude","gear_in_time","gear_in_latitude","gear_in_longitude","gear_out_time","gear_out_latitude","gear_out_longitude","haulback_time","haulback_latitude","haulback_longitude","effort","effort_units","tow_duration","species_tsn","common_name","scientific_name","lhs_code","total_catch_number","total_catch_weight"
"803",2010,"DY1004",3,20100304080,"59.5-168","CAN","S","S",0,1,"Bering Sea","SEBS",2010-09-14 03:37:00,59.4743,-167.9912,NA,NA,NA,NA,NA,NA,2010-09-14 04:07:00,59.4397,-167.9778,0.2168,"km2",30,NA,NA,NA,NA,NA,NA
"804",2010,"DY1004",3,20100304081,"59.5-169","CAN","S","S",0,1,"Bering Sea","SEBS",2010-09-14 16:20:00,59.4682,-169.0018,NA,NA,NA,NA,NA,NA,2010-09-14 16:50:00,59.4398,-168.9845,0.1828,"km2",30,NA,NA,NA,NA,NA,NA
"805",2010,"DY1004",3,20100304082,"59-169","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-14 21:31:00,58.9922,-168.9485,NA,NA,NA,NA,NA,NA,2010-09-14 22:01:00,58.9687,-168.905,0.1997,"km2",30,NA,NA,NA,NA,NA,NA
"806",2010,"DY1004",3,20100304083,"58.5-169","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-15 02:52:00,58.4792,-169.0445,NA,NA,NA,NA,NA,NA,2010-09-15 03:22:00,58.4788,-169.1078,0.2035,"km2",30,NA,NA,NA,NA,NA,NA
"807",2010,"DY1004",3,20100304085,"58.5-168","CAN","S","S",0,1,"Bering Sea","SEBS",2010-09-15 16:19:00,58.4795,-167.9833,NA,NA,NA,NA,NA,NA,2010-09-15 16:49:00,58.4615,-167.942,0.1728,"km2",30,NA,NA,NA,NA,NA,NA
"808",2010,"DY1004",3,20100304086,"58-168","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-15 21:14:00,57.9998,-167.9387,NA,NA,NA,NA,NA,NA,2010-09-15 21:44:00,57.9912,-167.8782,0.2041,"km2",30,NA,NA,NA,NA,NA,NA
"809",2010,"DY1004",3,20100304087,"57.5-168","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-16 02:42:00,57.4942,-167.9328,NA,NA,NA,NA,NA,NA,2010-09-16 03:12:00,57.485,-167.8643,0.2333,"km2",30,NA,NA,NA,NA,NA,NA
"810",2011,"DY1104",3,20110304010,"56-163","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-25 23:34:00,56.023,-163.0673,NA,NA,NA,NA,NA,NA,2011-08-26 00:04:00,56.0382,-163.1168,0.194,"km2",30,NA,NA,NA,NA,NA,NA
"811",2011,"DY1104",3,20110304011,"55.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-26 05:14:00,55.5165,-162.9938,NA,NA,NA,NA,NA,NA,2011-08-26 05:44:00,55.5443,-163.0047,0.1751,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",5326,10120
"812",2011,"DY1104",3,20110304012,"56-162","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-26 16:07:00,56.0062,-162.0167,NA,NA,NA,NA,NA,NA,2011-08-26 16:37:00,56.0047,-161.9625,0.1865,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",65485,205620
"813",2011,"DY1104",3,20110304013,"56.5-162","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-26 21:36:00,56.5078,-161.9688,NA,NA,NA,NA,NA,NA,2011-08-26 22:06:00,56.5278,-161.9397,0.1577,"km2",30,NA,NA,NA,NA,NA,NA
"814",2011,"DY1104",3,20110304015,"57-162","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-27 03:40:00,57.034,-161.931,NA,NA,NA,NA,NA,NA,2011-08-27 04:10:00,57.0523,-161.8638,0.2513,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",3,8
"815",2011,"DY1104",3,20110304016,"57.5-162","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-27 15:58:00,57.5233,-161.975,NA,NA,NA,NA,NA,NA,2011-08-27 16:28:00,57.5567,-161.9583,0.2126,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",2,6
"816",2011,"DY1104",3,20110304017,"58-162","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-27 20:39:00,58.0202,-162.0275,NA,NA,NA,NA,NA,NA,2011-08-27 21:09:00,58.0463,-162.042,0.1673,"km2",30,NA,NA,NA,NA,NA,NA
"817",2011,"DY1104",3,20110304018,"58.5-162","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-28 00:53:00,58.5055,-162.0582,NA,NA,NA,NA,NA,NA,2011-08-28 01:23:00,58.5038,-162.1205,0.2004,"km2",30,NA,NA,NA,NA,NA,NA
"818",2011,"DY1104",3,20110304019,"58.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-28 04:53:00,58.5182,-163.005,NA,NA,NA,NA,NA,NA,2011-08-28 05:23:00,58.5422,-163.0265,0.1629,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A1+",1128,7285
"819",2011,"DY1104",3,20110304020,"58-163","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-28 15:48:00,57.9817,-163.0007,NA,NA,NA,NA,NA,NA,2011-08-28 16:18:00,57.9545,-162.9937,0.1688,"km2",30,NA,NA,NA,NA,NA,NA
"820",2011,"DY1104",3,20110304021,"57.5-163","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-28 20:37:00,57.4622,-162.9847,NA,NA,NA,NA,NA,NA,2011-08-28 21:07:00,57.4262,-162.985,0.2213,"km2",30,NA,NA,NA,NA,NA,NA
"821",2009,"EE0901",3,20090501003,"60.5-171","CAN","S","S",2,2,"Bering Sea","NBS",2009-09-01 17:33:00,60.5052,-170.9685,NA,NA,NA,NA,NA,NA,2009-09-01 18:03:00,60.5205,-170.9173,0.1901,"km2",30,NA,NA,NA,NA,NA,NA
"822",2009,"EE0901",3,20090501004,"60.5-170","CAN","S","S",2,1,"Bering Sea","NBS",2009-09-01 22:48:00,60.5008,-169.9603,NA,NA,NA,NA,NA,NA,2009-09-01 23:18:00,60.5122,-169.9043,0.1957,"km2",30,NA,NA,NA,NA,NA,NA
"823",2009,"EE0901",3,20090501005,"60.5-169","CAN","S","S",2,1,"Bering Sea","NBS",2009-09-02 03:29:00,60.5067,-168.9532,NA,NA,NA,NA,NA,NA,2009-09-02 03:59:00,60.5245,-168.8875,0.2381,"km2",30,NA,NA,NA,NA,NA,NA
"824",2009,"EE0901",3,20090501006,"60.5-168","CAN","S","S",1,1,"Bering Sea","NBS",2009-09-02 15:46:00,60.4978,-168.0415,NA,NA,NA,NA,NA,NA,2009-09-02 16:16:00,60.4902,-168.0933,0.1658,"km2",30,NA,NA,NA,NA,NA,NA
"825",2009,"EE0901",3,20090501007,"61-168","CAN","S","S",1,1,"Bering Sea","NBS",2009-09-02 21:16:00,61.0008,-168.0408,NA,NA,NA,NA,NA,NA,2009-09-02 21:46:00,61.0007,-168.1102,0.2132,"km2",30,NA,NA,NA,NA,NA,NA
"826",2009,"EE0901",3,20090501008,"61-169","CAN","S","S",2,1,"Bering Sea","NBS",2009-09-03 01:41:00,60.993,-169.0295,NA,NA,NA,NA,NA,NA,2009-09-03 02:11:00,60.9683,-169.0547,0.1777,"km2",30,NA,NA,NA,NA,NA,NA
"827",2009,"EE0901",3,20090501010,"61-170","CAN","S","S",2,1,"Bering Sea","NBS",2009-09-03 15:57:00,60.974,-169.9695,NA,NA,NA,NA,NA,NA,2009-09-03 16:27:00,60.9452,-169.9475,0.1981,"km2",30,NA,NA,NA,NA,NA,NA
"828",2009,"EE0901",3,20090501011,"61-171","CAN","S","S",2,2,"Bering Sea","NBS",2009-09-03 21:53:00,61.0195,-171.0295,NA,NA,NA,NA,NA,NA,2009-09-03 22:23:00,61.0418,-171.0742,0.197,"km2",30,NA,NA,NA,NA,NA,NA
"829",2011,"DY1104",3,20110304033,"57-165","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-31 20:49:00,56.9752,-165.0327,NA,NA,NA,NA,NA,NA,2011-08-31 21:19:00,56.9458,-165.0665,0.2133,"km2",30,NA,NA,NA,NA,NA,NA
"830",2011,"DY1104",3,20110304034,"56.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-01 01:13:00,56.4902,-165.0705,NA,NA,NA,NA,NA,NA,2011-09-01 01:43:00,56.489,-165.1347,0.218,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",3,10
"831",2011,"DY1104",3,20110304043,"55.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2011-09-09 17:13:00,55.5264,-167.066,NA,NA,NA,NA,NA,NA,2011-09-09 17:43:00,55.5565,-167.0905,0.2037,"km2",30,NA,NA,NA,NA,NA,NA
"832",2011,"DY1104",3,20110304045,"56-166","CAN","S","S",0,4,"Bering Sea","SEBS",2011-09-10 02:46:30,56.0052,-165.9963,NA,NA,NA,NA,NA,NA,2011-09-10 03:16:30,56.0377,-165.9801,0.2074,"km2",30,NA,NA,NA,NA,NA,NA
"833",2011,"DY1104",3,20110304046,"56.5-166","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-10 15:57:00,56.5038,-165.9948,NA,NA,NA,NA,NA,NA,2011-09-10 16:27:00,56.4768,-166.0308,0.2061,"km2",30,NA,NA,NA,NA,NA,NA
"834",2011,"DY1104",3,20110304047,"57-166","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-10 21:33:00,57.0078,-165.9817,NA,NA,NA,NA,NA,NA,2011-09-10 21:58:00,57.0045,-166.04,0.1962,"km2",25,NA,NA,NA,NA,NA,NA
"835",2009,"EE0901",3,20090501012,"61.5-171","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-04 03:08:00,61.5038,-170.965,NA,NA,NA,NA,NA,NA,2009-09-04 03:38:00,61.505,-170.9015,0.1854,"km2",30,NA,NA,NA,NA,NA,NA
"836",2010,"DY1004",3,20100304089,"58-169","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-16 16:21:00,57.9873,-168.9458,NA,NA,NA,NA,NA,NA,2010-09-16 16:51:00,57.9797,-168.8912,0.184,"km2",30,NA,NA,NA,NA,NA,NA
"837",2010,"DY1004",3,20100304090,"57.5-169","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-16 22:40:00,57.5272,-168.9007,NA,NA,NA,NA,NA,NA,2010-09-16 23:10:00,57.5337,-168.8323,0.2293,"km2",30,NA,NA,NA,NA,NA,NA
"838",2010,"DY1004",3,20100304091,"57-169","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-17 04:42:00,56.9997,-168.9458,NA,NA,NA,NA,NA,NA,2010-09-17 05:12:00,57.001,-168.8863,0.1994,"km2",30,NA,NA,NA,NA,NA,NA
"839",2010,"DY1004",3,20100304501,"57-167","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-17 16:18:00,56.9938,-166.9792,NA,NA,NA,NA,NA,NA,2010-09-17 16:48:00,56.9838,-166.9312,0.1721,"km2",30,NA,NA,NA,NA,NA,NA
"840",2010,"DY1004",3,20100304503,"56.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-17 23:31:00,56.5042,-166.924,NA,NA,NA,NA,NA,NA,2010-09-18 00:01:00,56.4967,-166.863,0.2121,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",2,8
"841",2010,"DY1004",3,20100304507,"56.25-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-18 16:20:00,56.2547,-166.9935,NA,NA,NA,NA,NA,NA,2010-09-18 16:50:00,56.2463,-166.9448,0.1742,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",38,108
"842",2010,"DY1004",3,20100304508,"56-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-18 20:32:00,55.9955,-166.9625,NA,NA,NA,NA,NA,NA,2010-09-18 21:02:00,55.9815,-166.9155,0.1831,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",7,18
"843",2009,"EE0901",3,20090501014,"61.5-170","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-04 15:36:00,61.502,-169.97,NA,NA,NA,NA,NA,NA,2009-09-04 16:06:00,61.5015,-169.9123,0.1745,"km2",30,NA,NA,NA,NA,NA,NA
"844",2009,"EE0901",3,20090501015,"61.5-169","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-04 19:53:00,61.4995,-168.9593,NA,NA,NA,NA,NA,NA,2009-09-04 20:23:00,61.4987,-168.8865,0.2202,"km2",30,NA,NA,NA,NA,NA,NA
"845",2009,"EE0901",3,20090501017,"61.5-168","CAN","S","S",3,1,"Bering Sea","NBS",2009-09-05 00:41:00,61.5005,-167.984,NA,NA,NA,NA,NA,NA,2009-09-05 01:11:00,61.5002,-167.926,0.1816,"km2",30,NA,NA,NA,NA,NA,NA
"846",2009,"EE0901",3,20090501018,"61.5-167","CAN","S","S",3,1,"Bering Sea","NBS",2009-09-05 05:06:00,61.4953,-167.0647,NA,NA,NA,NA,NA,NA,2009-09-05 05:36:00,61.493,-167.1245,0.1791,"km2",30,NA,NA,NA,NA,NA,NA
"847",2009,"EE0901",3,20090501019,"62-167","CAN","S","S",3,1,"Bering Sea","NBS",2009-09-05 15:36:00,61.9992,-167.0615,NA,NA,NA,NA,NA,NA,2009-09-05 16:06:00,61.9983,-167.1317,0.2053,"km2",30,NA,NA,NA,NA,NA,NA
"848",2009,"EE0901",3,20090501020,"62-168","CAN","S","S",3,1,"Bering Sea","NBS",2009-09-05 19:52:00,61.9982,-168.0358,NA,NA,NA,NA,NA,NA,2009-09-05 20:22:00,61.9977,-168.0968,0.1791,"km2",30,NA,NA,NA,NA,NA,NA
"849",2009,"EE0901",3,20090501024,"62-171","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-06 15:49:00,62.0215,-171.0017,NA,NA,NA,NA,NA,NA,2009-09-06 16:19:00,62.054,-171.0025,0.206,"km2",30,NA,NA,NA,NA,NA,NA
"850",2009,"EE0901",3,20090501025,"62.5-171","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-06 20:32:00,62.4877,-171.0268,NA,NA,NA,NA,NA,NA,2009-09-06 21:02:00,62.4575,-171.0422,0.2001,"km2",30,NA,NA,NA,NA,NA,NA
"851",2009,"EE0901",3,20090501026,"62.5-170","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-07 03:07:00,62.479,-170.0212,NA,NA,NA,NA,NA,NA,2009-09-07 03:37:00,62.4477,-170.0257,0.2023,"km2",30,NA,NA,NA,NA,NA,NA
"852",2009,"EE0901",3,20090501028,"62.5-169","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-07 15:59:00,62.4895,-169.0542,NA,NA,NA,NA,NA,NA,2009-09-07 16:29:00,62.4608,-169.0907,0.2082,"km2",30,NA,NA,NA,NA,NA,NA
"853",2010,"DY1004",3,20100304510,"55.75-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-19 02:44:00,55.7538,-166.9303,NA,NA,NA,NA,NA,NA,2010-09-19 02:59:00,55.7448,-166.9023,0.1116,"km2",15,164711,"Pacific Cod","Gadus macrocephalus","A0",9,26
"854",2011,"DY1104",3,20110304022,"57-163","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-29 01:03:00,56.9817,-162.9848,NA,NA,NA,NA,NA,NA,2011-08-29 01:33:00,56.9615,-162.9498,0.1708,"km2",30,NA,NA,NA,NA,NA,NA
"855",2011,"DY1104",3,20110304024,"57-164","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-29 15:58:00,57.0225,-164.0083,NA,NA,NA,NA,NA,NA,2011-08-29 16:28:00,56.996,-164.0213,0.1686,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",2,6
"856",2011,"DY1104",3,20110304025,"57.5-164","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-29 22:02:00,57.5273,-164.0337,NA,NA,NA,NA,NA,NA,2011-08-29 22:25:00,57.5452,-164.0125,0.1304,"km2",23,NA,NA,NA,NA,NA,NA
"857",2011,"DY1104",3,20110304027,"58-164","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-30 04:00:00,57.9922,-164.053,NA,NA,NA,NA,NA,NA,2011-08-30 04:30:00,57.9777,-164.1032,0.1863,"km2",30,NA,NA,NA,NA,NA,NA
"858",2011,"DY1104",3,20110304028,"58.5-164","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-30 16:11:00,58.4567,-163.9657,NA,NA,NA,NA,NA,NA,2011-08-30 16:41:00,58.4378,-163.9312,0.1607,"km2",30,NA,NA,NA,NA,NA,NA
"859",2011,"DY1104",3,20110304029,"58.5-165","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-30 22:04:00,58.4553,-165.0445,NA,NA,NA,NA,NA,NA,2011-08-30 22:34:00,58.4242,-165.086,0.2332,"km2",30,NA,NA,NA,NA,NA,NA
"860",2011,"DY1104",3,20110304031,"58-165","CAN","S","S",0,1,"Bering Sea","SEBS",2011-08-31 04:11:00,57.9832,-165.0472,NA,NA,NA,NA,NA,NA,2011-08-31 04:41:00,57.964,-165.087,0.1754,"km2",30,NA,NA,NA,NA,NA,NA
"861",2011,"DY1104",3,20110304032,"57.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2011-08-31 15:59:00,57.4793,-164.9657,NA,NA,NA,NA,NA,NA,2011-08-31 16:29:00,57.4525,-164.925,0.2127,"km2",30,NA,NA,NA,NA,NA,NA
"862",2009,"EE0901",3,20090501021,"62-169","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-06 00:15:00,61.9993,-169.0475,NA,NA,NA,NA,NA,NA,2009-09-06 00:45:00,61.999,-169.1213,0.2196,"km2",30,NA,NA,NA,NA,NA,NA
"863",2009,"EE0901",3,20090501022,"62-170","CAN","S","S",4,1,"Bering Sea","NBS",2009-09-06 04:26:00,62.0012,-170.0448,NA,NA,NA,NA,NA,NA,2009-09-06 04:56:00,62.0005,-170.1148,0.2083,"km2",30,NA,NA,NA,NA,NA,NA
"864",2010,"DY1004",3,20100304514,"55.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-19 19:00:00,55.4763,-166.9733,NA,NA,NA,NA,NA,NA,2010-09-19 19:30:00,55.4498,-166.9498,0.1824,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",3,12
"865",2010,"DY1004",3,20100304516,"55.25-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-20 01:52:00,55.2895,-167.0458,NA,NA,NA,NA,NA,NA,2010-09-20 02:07:00,55.2767,-167.0273,0.1019,"km2",15,NA,NA,NA,NA,NA,NA
"866",2010,"DY1004",3,20100304519,"55-167","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-20 16:21:00,55.0002,-167.02,NA,NA,NA,NA,NA,NA,2010-09-20 16:51:00,54.9735,-166.9885,0.1982,"km2",30,NA,NA,NA,NA,NA,NA
"867",2010,"DY1004",3,20100304536,"56-166","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-22 22:08:00,55.9672,-165.9615,NA,NA,NA,NA,NA,NA,2010-09-22 22:38:00,55.9333,-165.9395,0.2217,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",1,2
"868",2010,"DY1004",3,20100304542,"56.5-166","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-23 17:44:00,56.5447,-165.9612,NA,NA,NA,NA,NA,NA,2010-09-23 18:15:00,56.5638,-165.9113,0.2059,"km2",31,164711,"Pacific Cod","Gadus macrocephalus","A0",14,36
"869",2010,"DY1004",3,20100304544,"56.75-166","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-23 23:32:00,56.7767,-165.9728,NA,NA,NA,NA,NA,NA,2010-09-23 23:47:00,56.789,-165.9528,0.1013,"km2",15,164711,"Pacific Cod","Gadus macrocephalus","A0",7,18
"870",2010,"DY1004",3,20100304545,"56.75-166.5","CAN","S","S",0,2,"Bering Sea","SEBS",2010-09-24 02:30:00,56.757,-166.5005,NA,NA,NA,NA,NA,NA,2010-09-24 02:45:00,56.7723,-166.4815,0.1138,"km2",15,NA,NA,NA,NA,NA,NA
"871",2011,"DY1104",3,20110304048,"57.5-166","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-11 03:05:00,57.4831,-166.0309,NA,NA,NA,NA,NA,NA,2011-09-11 03:35:00,57.4559,-166.0491,0.1777,"km2",30,NA,NA,NA,NA,NA,NA
"872",2011,"DY1104",3,20110304050,"58-166","CAN","S","S",0,1,"Bering Sea","SEBS",2011-09-11 16:02:00,58.0083,-165.9463,NA,NA,NA,NA,NA,NA,2011-09-11 16:32:00,57.9904,-165.8922,0.2078,"km2",30,NA,NA,NA,NA,NA,NA
"873",2011,"DY1104",3,20110304051,"58-167","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-12 01:00:00,57.911,-166.8432,NA,NA,NA,NA,NA,NA,2011-09-12 01:30:00,57.8964,-166.7986,0.1711,"km2",30,NA,NA,NA,NA,NA,NA
"874",2011,"DY1104",3,20110304052,"57.5-167","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-12 16:27:00,57.5154,-166.9177,NA,NA,NA,NA,NA,NA,2011-09-12 16:57:00,57.502,-166.8558,0.2204,"km2",30,NA,NA,NA,NA,NA,NA
"875",2012,"DY1203",3,20120303050,"55.5-166","CAN","S","S",0,4,"Bering Sea","SEBS",2012-08-29 03:42:00,55.4895,-166.0082,NA,NA,NA,NA,NA,NA,2012-08-29 04:12:00,55.4538,-166.013,0.2201,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",17,20
"876",2012,"DY1203",3,20120303054,"56-166","CAN","S","S",0,4,"Bering Sea","SEBS",2012-08-29 15:47:00,56.0133,-165.9968,NA,NA,NA,NA,NA,NA,2012-08-29 16:16:00,55.9819,-165.9764,0.2054,"km2",29,164711,"Pacific Cod","Gadus macrocephalus","A0",19,30
"877",2010,"DY1004",3,20100304001,"54.5-166","CAN","S","S",0,3,"Bering Sea","SEBS",2010-08-18 17:51:00,54.5088,-165.9532,NA,NA,NA,NA,NA,NA,2010-08-18 18:21:00,54.5135,-165.8897,0.2285,"km2",30,NA,NA,NA,NA,NA,NA
"878",2010,"DY1004",3,20100304002,"55-166","CAN","S","S",0,4,"Bering Sea","SEBS",2010-08-19 00:22:00,54.978,-166.0455,NA,NA,NA,NA,NA,NA,2010-08-19 00:52:00,54.9565,-166.0897,0.2045,"km2",30,NA,NA,NA,NA,NA,NA
"879",2010,"DY1004",3,20100304524,"55-166","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-21 05:24:00,54.958,-165.925,NA,NA,NA,NA,NA,NA,2010-09-21 05:34:00,54.9477,-165.9147,0.073,"km2",10,NA,NA,NA,NA,NA,NA
"880",2010,"DY1004",3,20100304527,"55-166","CAN","S","S",0,4,"Bering Sea","SEBS",2010-09-21 16:18:00,54.9937,-165.983,NA,NA,NA,NA,NA,NA,2010-09-21 16:48:00,54.9803,-166.0342,0.1985,"km2",30,NA,NA,NA,NA,NA,NA
"881",2011,"DY1104",3,20110304037,"56-165","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-01 16:10:00,55.9325,-165.0028,NA,NA,NA,NA,NA,NA,2011-09-01 16:40:00,55.9043,-164.9915,0.1777,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",3,6
"882",2011,"DY1104",3,20110304038,"55.5-166","CAN","S","S",0,4,"Bering Sea","SEBS",2011-09-01 23:01:00,55.4755,-166.0837,NA,NA,NA,NA,NA,NA,2011-09-01 23:31:00,55.4612,-166.1513,0.2515,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",1,2
"883",2011,"DY1104",3,20110304040,"55-166","CAN","S","S",0,4,"Bering Sea","SEBS",2011-09-02 06:37:00,54.9928,-166.0723,NA,NA,NA,NA,NA,NA,2011-09-02 06:53:00,54.9945,-166.1033,0.1098,"km2",16,164711,"Pacific Cod","Gadus macrocephalus","A0",5,6
"884",2011,"DY1104",3,20110304041,"54.5-166","CAN","S","S",0,3,"Bering Sea","SEBS",2011-09-05 04:42:00,54.5059,-166.001,NA,NA,NA,NA,NA,NA,2011-09-05 05:12:00,54.5331,-166.0286,0.1941,"km2",30,NA,NA,NA,NA,NA,NA
"885",2011,"DY1104",3,20110304042,"55-167","CAN","S","S",0,4,"Bering Sea","SEBS",2011-09-05 16:52:00,55.0148,-167.0547,NA,NA,NA,NA,NA,NA,2011-09-05 17:22:00,55.0376,-167.0943,0.1978,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",1,1
"886",2011,"DY1104",3,20110304054,"57-167","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-13 02:11:30,56.9492,-167.0437,NA,NA,NA,NA,NA,NA,2011-09-13 02:41:30,56.923,-167.0598,0.1699,"km2",30,NA,NA,NA,NA,NA,NA
"887",2011,"DY1104",3,20110304056,"57-168","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-13 15:25:00,57.0069,-168.0513,NA,NA,NA,NA,NA,NA,2011-09-13 15:55:00,57.0277,-168.1041,0.2181,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",1,4
"888",2011,"DY1104",3,20110304057,"57-168","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-13 17:16:00,57.0487,-168.1934,NA,NA,NA,NA,NA,NA,2011-09-13 17:46:00,57.0545,-168.2485,0.1877,"km2",30,NA,NA,NA,NA,NA,NA
"889",2011,"DY1104",3,20110304058,"57-169","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-13 21:47:00,56.9787,-169.061,NA,NA,NA,NA,NA,NA,2011-09-13 22:17:00,56.9649,-169.1192,0.2127,"km2",30,NA,NA,NA,NA,NA,NA
"890",2011,"DY1104",3,20110304059,"56.5-169","CAN","S","S",0,2,"Bering Sea","SEBS",2011-09-14 03:03:00,56.4447,-169.0397,NA,NA,NA,NA,NA,NA,2011-09-14 03:33:00,56.4147,-169.0473,0.1862,"km2",30,NA,NA,NA,NA,NA,NA
"891",2011,"DY1104",3,20110304061,"56.5-168","CAN","S","S",0,4,"Bering Sea","SEBS",2011-09-14 16:21:00,56.4942,-167.9847,NA,NA,NA,NA,NA,NA,2011-09-14 16:51:00,56.4638,-167.9836,0.1869,"km2",30,NA,NA,NA,NA,NA,NA
"892",2010,"DY1004",3,20100304003,"55.5-166","CAN","S","S",0,4,"Bering Sea","SEBS",2010-08-19 05:03:00,55.5068,-166.054,NA,NA,NA,NA,NA,NA,2010-08-19 05:33:00,55.5048,-166.1182,0.2239,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",2112,3590
"893",2010,"DY1004",3,20100304004,"56-166","CAN","S","S",0,4,"Bering Sea","SEBS",2010-08-19 16:33:00,55.9635,-165.9925,NA,NA,NA,NA,NA,NA,2010-08-19 17:03:00,55.9303,-165.989,0.2045,"km2",30,164711,"Pacific Cod","Gadus macrocephalus","A0",1379,3090
"894",2010,"DY1004",3,20100304005,"56-165","CAN","S","S",0,2,"Bering Sea","SEBS",2010-08-19 22:17:00,55.9963,-164.9358,NA,NA,NA,NA,NA,NA,2010-08-19 22:47:00,55.9847,-164.8782,0.2105,"km2",30,NA,NA,NA,NA,NA,NA
"895",2010,"EE1001",3,20100501037,"62-168","CAN","S","S",3,1,"Bering Sea","NBS",2010-09-20 00:31:00,62.002,-168.043,NA,NA,NA,NA,NA,NA,2010-09-20 01:01:00,62.0004,-168.1102,0.1686,"km2",30,NA,NA,NA,NA,NA,NA
