"X","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter","event_notes","specimen_notes","corrected_lng"
7062,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.90954
7063,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.90954
7064,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.90954
7065,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.83797
7066,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.83797
7067,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",73,"TL",NA,NA,NA,NA,0,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.83797
7068,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",74,"TL",NA,NA,NA,NA,0,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7664
7069,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",74,"TL",NA,NA,NA,NA,0,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7664
7070,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",74,"TL",NA,NA,NA,NA,0,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7664
7071,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",74,"TL",NA,NA,NA,NA,0,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7664
7072,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",74,"TL",NA,NA,NA,NA,0,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7664
7073,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",74,"TL",NA,NA,NA,NA,0,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7664
7074,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",74,"TL",NA,NA,NA,NA,0,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7664
7075,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69483
7076,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69483
7077,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69483
7078,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69483
7079,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69483
7080,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.62326
7081,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.62326
7082,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.62326
7083,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",76,"TL",NA,NA,NA,NA,0,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.62326
7084,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.55169
7085,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.55169
7086,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",77,"TL",NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.55169
7087,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",78,"TL",NA,NA,NA,NA,0,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.48012
7088,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",78,"TL",NA,NA,NA,NA,0,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.48012
7089,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",78,"TL",NA,NA,NA,NA,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.48012
7090,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",79,"TL",NA,NA,NA,NA,0,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.40855
7091,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",79,"TL",NA,NA,NA,NA,0,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.40855
7092,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",79,"TL",NA,NA,NA,NA,0,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.40855
7093,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.33698
7094,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",81,"TL",NA,NA,NA,NA,0,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.26541
7095,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",81,"TL",NA,NA,NA,NA,0,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.26541
7096,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",82,"TL",NA,NA,NA,NA,0,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.19384
7097,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",82,"TL",NA,NA,NA,NA,0,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.19384
7098,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",82,"TL",NA,NA,NA,NA,0,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.19384
7099,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",83,"TL",NA,NA,NA,NA,0,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.12227
7100,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",83,"TL",NA,NA,NA,NA,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.12227
7101,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",83,"TL",NA,NA,NA,NA,0,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.12227
7102,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",84,"TL",NA,NA,NA,NA,0,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.0507
7103,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",85,"TL",NA,NA,NA,NA,0,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.97913
7104,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",85,"TL",NA,NA,NA,NA,0,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.97913
7105,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",85,"TL",NA,NA,NA,NA,0,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.97913
7106,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",87,"TL",NA,NA,NA,NA,0,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.83599
7107,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.62128
7108,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",96,"TL",NA,NA,NA,NA,0,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.19186
7109,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",98,"TL",NA,NA,NA,NA,0,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.04872
7110,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",57,"TL",NA,NA,NA,NA,0,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.98309
7111,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.91152
7112,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.91152
7113,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.76838
7114,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.76838
7115,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.76838
7116,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.69681
7117,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.69681
7118,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.69681
7119,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.62524
7120,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.62524
7121,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.62524
7122,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",62,"TL",NA,NA,NA,NA,0,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.62524
7123,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",63,"TL",NA,NA,NA,NA,0,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.55367
7124,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",64,"TL",NA,NA,NA,NA,0,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4821
7125,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.41053
7126,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.41053
7127,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.41053
7128,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.41053
7129,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",65,"TL",NA,NA,NA,NA,0,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.41053
7130,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.33896
7131,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.33896
7132,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.33896
7133,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",66,"TL",NA,NA,NA,NA,0,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.33896
7134,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7135,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7136,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7137,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7138,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7139,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7140,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7141,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26739
7142,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.19582
7143,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",68,"TL",NA,NA,NA,NA,0,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.19582
7144,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",69,"TL",NA,NA,NA,NA,0,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12425
7145,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",69,"TL",NA,NA,NA,NA,0,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12425
7146,2011,"2011-08-26","DY1104",3,20110304012,"CAN","S","S",0,"56-162",2,"Bering Sea","SEBS",56.0062,-162.0167,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",69,"TL",NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12425
